Store,Date,Weekly_Sales,Holiday_Flag,Temperature,CPI,Unemployment,Fuel_Price
38,01-07-2011,387334.04,0,89.85,129.0894,13.503,3.842
38,08-07-2011,399699.17,0,89.9,129.1125,13.503,3.705
38,15-07-2011,367181.71,0,88.1,129.1338387,13.503,3.692
38,22-07-2011,365562.67,0,91.17,129.1507742,13.503,3.794
38,29-07-2011,355131.33,0,93.29,129.1677097,13.503,3.805
38,05-08-2011,437631.44,0,90.61,129.1846452,13.503,3.803
38,12-08-2011,387844.05,0,91.04,129.2015806,13.503,3.701
38,19-08-2011,362224.7,0,91.74,129.2405806,13.503,3.743
38,26-08-2011,365672.55,0,94.61,129.2832581,13.503,3.74
38,02-09-2011,416953.51,0,93.66,129.3259355,13.503,3.798
38,09-09-2011,397771.68,1,88,129.3686129,13.503,3.913
38,16-09-2011,408188.88,0,76.36,129.4306,13.503,3.918
38,23-09-2011,394665.28,0,82.95,129.5183333,13.503,3.789
38,30-09-2011,366819.84,0,83.26,129.6060667,13.503,3.877
38,07-10-2011,449516.29,0,70.44,129.6938,12.89,3.827
38,14-10-2011,400430.78,0,67.31,129.7706452,12.89,3.805
38,21-10-2011,402709.17,0,73.05,129.7821613,12.89,3.842
38,28-10-2011,378539.17,0,67.41,129.7936774,12.89,3.727
38,04-11-2011,436970.1,0,59.77,129.8051935,12.89,3.828
38,11-11-2011,411116.95,0,48.76,129.8167097,12.89,3.824
38,18-11-2011,392003.13,0,54.2,129.8268333,12.89,3.813
38,25-11-2011,393715.71,1,53.25,129.8364,12.89,3.622
38,02-12-2011,411252.02,0,52.5,129.8459667,12.89,3.701
38,09-12-2011,435401.64,0,42.17,129.8555333,12.89,3.644
38,16-12-2011,404283.84,0,43.29,129.8980645,12.89,3.6
38,23-12-2011,419717.41,0,45.4,129.9845484,12.89,3.541
38,30-12-2011,342667.35,1,44.64,130.0710323,12.89,3.428
38,06-01-2012,478483.2,0,50.43,130.1575161,12.187,3.599
38,13-01-2012,423260.82,0,48.07,130.244,12.187,3.657
38,20-01-2012,405215.91,0,46.2,130.2792258,12.187,3.66
38,27-01-2012,412882.31,0,50.43,130.3144516,12.187,3.675
38,03-02-2012,457711.68,0,50.58,130.3496774,12.187,3.702
38,10-02-2012,469787.38,1,52.27,130.3849032,12.187,3.722
38,17-02-2012,415513.97,0,51.8,130.4546207,12.187,3.781
38,24-02-2012,409411.61,0,53.13,130.5502069,12.187,3.95
38,02-03-2012,471115.38,0,52.27,130.6457931,12.187,4.178
38,09-03-2012,452792.53,0,54.54,130.7413793,12.187,4.25
38,16-03-2012,428465.11,0,64.44,130.8261935,12.187,4.273
38,23-03-2012,412456.48,0,56.26,130.8966452,12.187,4.038
38,30-03-2012,408679.36,0,64.36,130.9670968,12.187,4.294
38,06-04-2012,499267.66,0,64.05,131.0375484,11.627,4.121
38,13-04-2012,435790.74,0,64.28,131.108,11.627,4.254
38,20-04-2012,401615.8,0,66.73,131.1173333,11.627,4.222
38,27-04-2012,419964.77,0,77.99,131.1266667,11.627,4.193
38,04-05-2012,491755.69,0,76.03,131.136,11.627,4.171
38,11-05-2012,429914.6,0,77.27,131.1453333,11.627,4.186
38,18-05-2012,412314.71,0,84.51,131.0983226,11.627,4.11
38,25-05-2012,422810.12,0,83.84,131.0287742,11.627,4.293
38,01-06-2012,435579.7,0,78.11,130.9592258,11.627,4.277
38,08-06-2012,448110.25,0,84.83,130.8896774,11.627,4.103
38,15-06-2012,430222.07,0,85.94,130.8295333,11.627,4.144
38,22-06-2012,405938.35,0,91.61,130.7929,11.627,4.014
38,29-06-2012,404634.36,0,90.47,130.7562667,11.627,3.875
38,06-07-2012,471086.22,0,89.13,130.7196333,10.926,3.765
38,13-07-2012,416036.75,0,95.61,130.683,10.926,3.723
38,20-07-2012,441683.74,0,85.53,130.7012903,10.926,3.726
38,27-07-2012,407186.47,0,93.47,130.7195806,10.926,3.769
38,03-08-2012,469311.17,0,88.16,130.737871,10.926,3.76
38,10-08-2012,436690.13,0,95.91,130.7561613,10.926,3.811
38,17-08-2012,411866.46,0,94.87,130.7909677,10.926,4.002
38,24-08-2012,397428.22,0,85.32,130.8381613,10.926,4.055
38,31-08-2012,424904.95,0,89.78,130.8853548,10.926,4.093
38,07-09-2012,490274.82,1,88.52,130.9325484,10.926,4.124
38,14-09-2012,430944.39,0,83.64,130.9776667,10.926,4.133
38,21-09-2012,409600.98,0,82.97,131.0103333,10.926,4.125
38,28-09-2012,398468.08,0,81.22,131.043,10.926,3.966
38,05-10-2012,458479.01,0,81.61,131.0756667,10.199,3.966
38,12-10-2012,437320.66,0,71.74,131.1083333,10.199,4.468
38,19-10-2012,428806.46,0,68.66,131.1499677,10.199,4.449
38,26-10-2012,417290.38,0,65.95,131.1930968,10.199,4.301
39,05-02-2010,1230596.8,0,44.3,209.8529663,8.554,2.572
39,12-02-2010,1266229.07,1,44.58,209.9970208,8.554,2.548
39,19-02-2010,1230591.97,0,43.96,210.0451024,8.554,2.514
39,26-02-2010,1168582.02,0,49.79,210.0771885,8.554,2.561
39,05-03-2010,1266254.21,0,50.93,210.1092746,8.554,2.625
39,12-03-2010,1244391.83,0,61.88,210.1413607,8.554,2.667
39,19-03-2010,1301590.13,0,58.62,209.9803208,8.554,2.72
39,26-03-2010,1235094.66,0,54.83,209.7870932,8.554,2.732
39,02-04-2010,1463942.62,0,63.31,209.5938656,8.464,2.719
39,09-04-2010,1327035.27,0,68.15,209.400638,8.464,2.77
39,16-04-2010,1242874.98,0,66.33,209.2691428,8.464,2.808
39,23-04-2010,1280231.85,0,67.64,209.2199574,8.464,2.795
39,30-04-2010,1263836.59,0,70.03,209.170772,8.464,2.78
39,07-05-2010,1355704.21,0,74.86,209.1215867,8.464,2.835
39,14-05-2010,1226997.7,0,77.49,209.118536,8.464,2.854
39,21-05-2010,1350673.98,0,76.67,209.3922937,8.464,2.826
39,28-05-2010,1365541.59,0,80.22,209.6660514,8.464,2.759
39,04-06-2010,1512207.95,0,79.83,209.9398091,8.464,2.705
39,11-06-2010,1371405.33,0,81.78,210.2135668,8.464,2.668
39,18-06-2010,1368312.45,0,83.96,210.2108417,8.464,2.637
39,25-06-2010,1280414.8,0,83.24,210.0975233,8.464,2.653
39,02-07-2010,1352547.7,0,81.35,209.984205,8.36,2.669
39,09-07-2010,1330473.47,0,81.1,209.8708867,8.36,2.642
39,16-07-2010,1339811.68,0,83.86,209.8630532,8.36,2.623
39,23-07-2010,1314651.83,0,82.2,209.9958663,8.36,2.608
39,30-07-2010,1308222.24,0,80.99,210.1286794,8.36,2.64
39,06-08-2010,1409989.67,0,84.92,210.2614925,8.36,2.627
39,13-08-2010,1371465.66,0,85.66,210.3943056,8.36,2.692
39,20-08-2010,1471816.52,0,85.73,210.3617581,8.36,2.664
39,27-08-2010,1417515.93,0,84.31,210.3292106,8.36,2.619
39,03-09-2010,1345167.61,0,82.13,210.2966631,8.36,2.577
39,10-09-2010,1279666.47,1,79.94,210.2641156,8.36,2.565
39,17-09-2010,1252915.43,0,81.83,210.2924504,8.36,2.582
39,24-09-2010,1199449.54,0,78.5,210.3664469,8.36,2.624
39,01-10-2010,1219583.91,0,72.74,210.4404433,8.476,2.603
39,08-10-2010,1286598.59,0,64.8,210.5144398,8.476,2.633
39,15-10-2010,1238742,0,69.96,210.5805944,8.476,2.72
39,22-10-2010,1261109.01,0,71.73,210.6271444,8.476,2.725
39,29-10-2010,1294769.08,0,75.14,210.6736944,8.476,2.716
39,05-11-2010,1293707.19,0,61.62,210.7202444,8.476,2.689
39,12-11-2010,1291398.71,0,62.21,210.7667944,8.476,2.728
39,19-11-2010,1370659.54,0,55.5,210.65429,8.476,2.771
39,26-11-2010,2149355.2,1,67.75,210.5152765,8.476,2.735
39,03-12-2010,1431910.98,0,53.55,210.376263,8.476,2.708
39,10-12-2010,1630564.48,0,50.81,210.2372494,8.476,2.843
39,17-12-2010,1842172.46,0,55.31,210.1787224,8.476,2.869
39,24-12-2010,2495489.25,0,58.86,210.1805602,8.476,2.886
39,31-12-2010,1230012.16,1,52.45,210.182398,8.476,2.943
39,07-01-2011,1224475.12,0,52.74,210.1842358,8.395,2.976
39,14-01-2011,1193199.39,0,41.74,210.2379731,8.395,2.983
39,21-01-2011,1243370.74,0,50.25,210.6031072,8.395,3.016
39,28-01-2011,1158698.44,0,47.94,210.9682412,8.395,3.01
39,04-02-2011,1343773.94,0,45.96,211.3333753,8.395,2.989
39,11-02-2011,1227893.89,1,40.34,211.6985093,8.395,3.022
39,18-02-2011,1335233.74,0,58.2,212.0063522,8.395,3.045
39,25-02-2011,1240921.19,0,67.77,212.2912786,8.395,3.065
39,04-03-2011,1316385.43,0,63.56,212.576205,8.395,3.288
39,11-03-2011,1283716.81,0,58.35,212.8611313,8.395,3.459
39,18-03-2011,1348410.05,0,65.28,213.1096787,8.395,3.488
39,25-03-2011,1284334.79,0,71.17,213.3436744,8.395,3.473
39,01-04-2011,1316849.36,0,66.57,213.5776701,8.3,3.524
39,08-04-2011,1350646.16,0,69.45,213.8116658,8.3,3.622
39,15-04-2011,1348031.55,0,73.19,214.026217,8.3,3.743
39,22-04-2011,1563140.85,0,74.98,214.1921572,8.3,3.807
39,29-04-2011,1379651.87,0,76.47,214.3580974,8.3,3.81
39,06-05-2011,1370920.87,0,68.75,214.5240376,8.3,3.906
39,13-05-2011,1325022.77,0,77.39,214.6899778,8.3,3.899
39,20-05-2011,1373907.21,0,73.31,214.465412,8.3,3.907
39,27-05-2011,1406124.14,0,82.1,214.2408462,8.3,3.786
39,03-06-2011,1541745.59,0,83.59,214.0162805,8.3,3.699
39,10-06-2011,1442092.08,0,82.75,213.7917147,8.3,3.648
39,17-06-2011,1451392.67,0,85.21,213.7481256,8.3,3.637
39,24-06-2011,1363167.95,0,84.06,213.8402689,8.3,3.594
39,01-07-2011,1429829.36,0,84.93,213.9324122,8.177,3.524
39,08-07-2011,1414564.53,0,84.33,214.0245556,8.177,3.48
39,15-07-2011,1380257.12,0,85.96,214.1083654,8.177,3.575
39,22-07-2011,1416005.59,0,84.6,214.1713416,8.177,3.651
39,29-07-2011,1426418.53,0,86.24,214.2343177,8.177,3.682
39,05-08-2011,1518790.89,0,87.73,214.2972939,8.177,3.684
39,12-08-2011,1514055.97,0,88.27,214.3602701,8.177,3.638
39,19-08-2011,1629066.9,0,87.93,214.4239935,8.177,3.554
39,26-08-2011,1573898.63,0,86.49,214.4878416,8.177,3.523
39,02-09-2011,1465089.85,0,88.65,214.5516896,8.177,3.533
39,09-09-2011,1429345.86,1,79.15,214.6155376,8.177,3.546
39,16-09-2011,1372500.63,0,83.11,214.7934111,8.177,3.526
39,23-09-2011,1338657.95,0,78.75,215.1233185,8.177,3.467
39,30-09-2011,1311775.83,0,81.51,215.4532259,8.177,3.355
39,07-10-2011,1443884.39,0,71.68,215.7831333,7.716,3.285
39,14-10-2011,1384721.84,0,73.79,216.0885258,7.716,3.274
39,21-10-2011,1465283.29,0,67.65,216.2468287,7.716,3.353
39,28-10-2011,1472663.1,0,71.05,216.4051315,7.716,3.372
39,04-11-2011,1553629.59,0,58.04,216.5634344,7.716,3.332
39,11-11-2011,1456957.38,0,63.11,216.7217373,7.716,3.297
39,18-11-2011,1510397.27,0,66.09,216.9395861,7.716,3.308
39,25-11-2011,2338832.4,1,66.36,217.1812533,7.716,3.236
39,02-12-2011,1632894.58,0,53.14,217.4229206,7.716,3.172
39,09-12-2011,1781528.77,0,49.36,217.6645878,7.716,3.158
39,16-12-2011,1991824.05,0,58.58,217.8781339,7.716,3.159
39,23-12-2011,2554482.84,0,54.62,218.0541851,7.716,3.112
39,30-12-2011,1537139.56,1,47.6,218.2302364,7.716,3.129
39,06-01-2012,1478537.93,0,55.83,218.4062876,7.244,3.157
39,13-01-2012,1369125.37,0,54.66,218.5823389,7.244,3.261
39,20-01-2012,1394841.03,0,58.04,218.6755292,7.244,3.268
39,27-01-2012,1320301.61,0,60.65,218.7687195,7.244,3.29
39,03-02-2012,1396150.15,0,60.69,218.8619099,7.244,3.36
39,10-02-2012,1442988.44,1,52.89,218.9551002,7.244,3.409
39,17-02-2012,1511041.69,0,52.75,219.1148297,7.244,3.51
39,24-02-2012,1412065.04,0,61.1,219.3244636,7.244,3.555
39,02-03-2012,1453047.02,0,64.05,219.5340975,7.244,3.63
39,09-03-2012,1470764.35,0,61.64,219.7437314,7.244,3.669
39,16-03-2012,1522421.07,0,65.81,219.8956335,7.244,3.734
39,23-03-2012,1469593.37,0,67.91,219.9705599,7.244,3.787
39,30-03-2012,1499727.02,0,69.11,220.0454862,7.244,3.845
39,06-04-2012,1764847.94,0,73.49,220.1204125,6.989,3.891
39,13-04-2012,1580732.73,0,71.59,220.1953389,6.989,3.891
39,20-04-2012,1433391.04,0,70.04,220.2483937,6.989,3.877
39,27-04-2012,1456997.2,0,69.11,220.3014485,6.989,3.814
39,04-05-2012,1512227.34,0,77.15,220.3545033,6.989,3.749
39,11-05-2012,1470792.41,0,75.52,220.4075581,6.989,3.688
39,18-05-2012,1522978.54,0,72.36,220.4252149,6.989,3.63
39,25-05-2012,1596036.66,0,78.31,220.4287124,6.989,3.561
39,01-06-2012,1640476.77,0,80.33,220.4322099,6.989,3.501
39,08-06-2012,1623442.24,0,81.12,220.4357073,6.989,3.452
39,15-06-2012,1587499.82,0,81.33,220.4494148,6.989,3.393
39,22-06-2012,1532316.79,0,79.84,220.4886472,6.989,3.346
39,29-06-2012,1492388.98,0,85.72,220.5278796,6.989,3.286
39,06-07-2012,1659221.99,0,81.05,220.567112,6.623,3.227
39,13-07-2012,1471261.76,0,78.16,220.6063444,6.623,3.256
39,20-07-2012,1582168.27,0,80.32,220.6148749,6.623,3.311
39,27-07-2012,1487797.54,0,82.89,220.6234054,6.623,3.407
39,03-08-2012,1608277.74,0,84.05,220.6319358,6.623,3.417
39,10-08-2012,1641867.92,0,83.47,220.6404663,6.623,3.494
39,17-08-2012,1720221.91,0,84.72,220.7199609,6.623,3.571
39,24-08-2012,1724669.75,0,80.49,220.8526787,6.623,3.62
39,31-08-2012,1710923.94,0,83.72,220.9853964,6.623,3.638
39,07-09-2012,1609811.75,1,83.71,221.1181142,6.623,3.73
39,14-09-2012,1447614.08,0,76.71,221.2601207,6.623,3.717
39,21-09-2012,1555672.51,0,73.58,221.4578604,6.623,3.721
39,28-09-2012,1495607.07,0,78.04,221.6556,6.623,3.666
39,05-10-2012,1574408.67,0,72.05,221.8533396,6.228,3.617
39,12-10-2012,1494417.07,0,69.88,222.0510793,6.228,3.601
39,19-10-2012,1577486.33,0,71.45,222.0951719,6.228,3.594
39,26-10-2012,1569502,0,72.9,222.1136566,6.228,3.506
40,05-02-2010,1001943.8,0,14.48,131.5279032,5.892,2.788
40,12-02-2010,955338.29,1,20.84,131.5866129,5.892,2.771
40,19-02-2010,916289.2,0,27.84,131.637,5.892,2.747
40,26-02-2010,863917.41,0,33.32,131.686,5.892,2.753
40,05-03-2010,990152.28,0,34.78,131.735,5.892,2.766
40,12-03-2010,899352.4,0,35.1,131.784,5.892,2.805
40,19-03-2010,894865.3,0,40.54,131.8242903,5.892,2.834
40,26-03-2010,873354.58,0,39.51,131.863129,5.892,2.831
40,02-04-2010,1041202.13,0,41.39,131.9019677,5.435,2.826
40,09-04-2010,919839.19,0,54.31,131.9408065,5.435,2.849
40,16-04-2010,882636.96,0,43.3,131.9809,5.435,2.885
40,23-04-2010,844958.49,0,45.85,132.0226667,5.435,2.895
40,30-04-2010,816838.31,0,46.5,132.0644333,5.435,2.935
40,07-05-2010,1009797.06,0,60.05,132.1062,5.435,2.981
40,14-05-2010,907262.47,0,45.5,132.152129,5.435,2.983
40,21-05-2010,885613.91,0,56.75,132.2230323,5.435,2.961
40,28-05-2010,1008483.07,0,67.88,132.2939355,5.435,2.906
40,04-06-2010,1052429.03,0,65.7,132.3648387,5.435,2.857
40,11-06-2010,1007574.67,0,59.42,132.4357419,5.435,2.83
40,18-06-2010,973105.3,0,60.97,132.4733333,5.435,2.805
40,25-06-2010,940405.03,0,69.72,132.4976,5.435,2.81
40,02-07-2010,1087578.78,0,65.47,132.5218667,5.326,2.815
40,09-07-2010,1058250.91,0,76.67,132.5461333,5.326,2.806
40,16-07-2010,959229.09,0,74.25,132.5667742,5.326,2.796
40,23-07-2010,922341.82,0,71.79,132.5825806,5.326,2.784
40,30-07-2010,953393.02,0,71.35,132.5983871,5.326,2.792
40,06-08-2010,1057295.87,0,69.16,132.6141935,5.326,2.792
40,13-08-2010,924011.76,0,67.47,132.63,5.326,2.81
40,20-08-2010,932397,0,67.05,132.6616129,5.326,2.796
40,27-08-2010,922328.02,0,62.57,132.6932258,5.326,2.77
40,03-09-2010,976453.34,0,70.66,132.7248387,5.326,2.735
40,10-09-2010,967310.82,1,62.75,132.7564516,5.326,2.717
40,17-09-2010,855046.95,0,55.34,132.7670667,5.326,2.716
40,24-09-2010,844373.31,0,55.63,132.7619333,5.326,2.718
40,01-10-2010,891152.33,0,62.01,132.7568,5.287,2.717
40,08-10-2010,972405.38,0,52.02,132.7516667,5.287,2.776
40,15-10-2010,917883.17,0,44.56,132.7633548,5.287,2.878
40,22-10-2010,882180.91,0,41.25,132.8170968,5.287,2.919
40,29-10-2010,875038.84,0,47.1,132.8708387,5.287,2.938
40,05-11-2010,968270.66,0,36.45,132.9245806,5.287,2.938
40,12-11-2010,935481.32,0,38.5,132.9783226,5.287,2.961
40,19-11-2010,852452.93,0,40.52,132.9172,5.287,3.03
40,26-11-2010,1166142.85,1,32.94,132.8369333,5.287,3.07
40,03-12-2010,1000582.06,0,33.6,132.7566667,5.287,3.065
40,10-12-2010,1111215.72,0,21.64,132.6764,5.287,3.132
40,17-12-2010,1179036.3,0,23.01,132.6804516,5.287,3.139
40,24-12-2010,1648829.18,0,24.18,132.7477419,5.287,3.15
40,31-12-2010,811318.3,1,19.29,132.8150323,5.287,3.177
40,07-01-2011,894280.19,0,24.05,132.8823226,5.114,3.193
40,14-01-2011,771315.62,0,18.55,132.9510645,5.114,3.215
40,21-01-2011,764014.75,0,14.64,133.0285161,5.114,3.232
40,28-01-2011,775910.43,0,9.51,133.1059677,5.114,3.243
40,04-02-2011,904261.65,0,13.29,133.1834194,5.114,3.24
40,11-02-2011,931939.52,1,16.87,133.260871,5.114,3.255
40,18-02-2011,968694.45,0,21.82,133.3701429,5.114,3.263
40,25-02-2011,888869.27,0,16.5,133.4921429,5.114,3.281
40,04-03-2011,977070.62,0,18.49,133.6141429,5.114,3.437
40,11-03-2011,860255.58,0,30.53,133.7361429,5.114,3.6
40,18-03-2011,871024.26,0,35.76,133.8492258,5.114,3.634
40,25-03-2011,834621.39,0,28.89,133.9587419,5.114,3.624
40,01-04-2011,841889.08,0,28.6,134.0682581,4.781,3.638
40,08-04-2011,947753.32,0,34.77,134.1777742,4.781,3.72
40,15-04-2011,874446.32,0,43.69,134.2784667,4.781,3.823
40,22-04-2011,965056.4,0,39.32,134.3571,4.781,3.919
40,29-04-2011,847246.5,0,52.68,134.4357333,4.781,3.988
40,06-05-2011,1016752.55,0,50.81,134.5143667,4.781,4.078
40,13-05-2011,903864.02,0,54.09,134.593,4.781,4.095
40,20-05-2011,907110.83,0,56.38,134.6803871,4.781,4.101
40,27-05-2011,972373.81,0,63.11,134.7677742,4.781,4.034
40,03-06-2011,1075687.74,0,66.16,134.8551613,4.781,3.973
40,10-06-2011,984336.04,0,64.19,134.9425484,4.781,3.924
40,17-06-2011,971422.67,0,59.16,135.0837333,4.781,3.873
40,24-06-2011,977103.64,0,62.59,135.2652667,4.781,3.851
40,01-07-2011,1048866.3,0,65.25,135.4468,4.584,3.815
40,08-07-2011,1107366.06,0,67.86,135.6283333,4.584,3.784
40,15-07-2011,953252.14,0,68.9,135.7837419,4.584,3.827
40,22-07-2011,980642.1,0,73.34,135.8738387,4.584,3.882
40,29-07-2011,929096.9,0,67.45,135.9639355,4.584,3.898
40,05-08-2011,1063818.2,0,68.1,136.0540323,4.584,3.903
40,12-08-2011,955506.95,0,68.3,136.144129,4.584,3.88
40,19-08-2011,943237.12,0,64.05,136.183129,4.584,3.82
40,26-08-2011,969611.3,0,65.01,136.2136129,4.584,3.796
40,02-09-2011,957298.26,0,63.79,136.2440968,4.584,3.784
40,09-09-2011,1021391.99,1,64.83,136.2745806,4.584,3.809
40,16-09-2011,890661.79,0,58.28,136.3145,4.584,3.809
40,23-09-2011,876583.98,0,54.09,136.367,4.584,3.758
40,30-09-2011,912857.1,0,63.45,136.4195,4.584,3.684
40,07-10-2011,1070389.98,0,50.21,136.472,4.42,3.633
40,14-10-2011,936751.68,0,53.9,136.5150968,4.42,3.583
40,21-10-2011,942319.65,0,51.61,136.5017742,4.42,3.618
40,28-10-2011,941675.95,0,42.09,136.4884516,4.42,3.604
40,04-11-2011,1011321.18,0,35.4,136.475129,4.42,3.586
40,11-11-2011,1037687.07,0,40.75,136.4618065,4.42,3.57
40,18-11-2011,905399.99,0,41.85,136.4666667,4.42,3.571
40,25-11-2011,1230011.95,1,32.76,136.4788,4.42,3.536
40,02-12-2011,1059676.62,0,38.51,136.4909333,4.42,3.501
40,09-12-2011,1158708.98,0,34.48,136.5030667,4.42,3.47
40,16-12-2011,1198670.19,0,29.53,136.5335161,4.42,3.445
40,23-12-2011,1601585.7,0,24.46,136.5883871,4.42,3.413
40,30-12-2011,908853.15,1,18.75,136.6432581,4.42,3.402
40,06-01-2012,954576.86,0,23.29,136.698129,4.261,3.439
40,13-01-2012,780607.52,0,25.9,136.753,4.261,3.523
40,20-01-2012,811365.42,0,14.02,136.8564194,4.261,3.542
40,27-01-2012,770157.29,0,22.91,136.9598387,4.261,3.568
40,03-02-2012,979552.34,0,27.86,137.0632581,4.261,3.633
40,10-02-2012,999785.48,1,23.92,137.1666774,4.261,3.655
40,17-02-2012,975500.87,0,25.56,137.2583103,4.261,3.703
40,24-02-2012,919301.81,0,29.88,137.3411034,4.261,3.751
40,02-03-2012,927732.02,0,23.79,137.4238966,4.261,3.827
40,09-03-2012,954233.87,0,30.58,137.5066897,4.261,3.876
40,16-03-2012,891154.18,0,37.13,137.5843871,4.261,3.867
40,23-03-2012,844490.86,0,52.27,137.6552903,4.261,3.889
40,30-03-2012,871945.64,0,36.25,137.7261935,4.261,3.921
40,06-04-2012,1132064.23,0,36.54,137.7970968,4.125,3.957
40,13-04-2012,857811.17,0,40.65,137.868,4.125,4.025
40,20-04-2012,896979.93,0,55.3,137.9230667,4.125,4.046
40,27-04-2012,875372.91,0,47.51,137.9781333,4.125,4.023
40,04-05-2012,993311.59,0,44.47,138.0332,4.125,3.991
40,11-05-2012,967729.35,0,52.06,138.0882667,4.125,3.947
40,18-05-2012,896295.41,0,57.59,138.1065806,4.125,3.899
40,25-05-2012,991054.49,0,65.25,138.1101935,4.125,3.85
40,01-06-2012,1037464.27,0,64.75,138.1138065,4.125,3.798
40,08-06-2012,1079386.88,0,55.78,138.1174194,4.125,3.746
40,15-06-2012,977950.28,0,63.39,138.1295333,4.125,3.683
40,22-06-2012,1033552.18,0,69.32,138.1629,4.125,3.629
40,29-06-2012,988764.84,0,64.42,138.1962667,4.125,3.577
40,06-07-2012,1182901.56,0,69.08,138.2296333,4.156,3.538
40,13-07-2012,979848.71,0,67.48,138.263,4.156,3.561
40,20-07-2012,968502.38,0,70.45,138.2331935,4.156,3.61
40,27-07-2012,954396.85,0,67.88,138.2033871,4.156,3.701
40,03-08-2012,1068346.76,0,70.15,138.1735806,4.156,3.698
40,10-08-2012,1007906.43,0,70.09,138.1437742,4.156,3.772
40,17-08-2012,969387.48,0,69.41,138.1857097,4.156,3.84
40,24-08-2012,945318.47,0,63.91,138.2814516,4.156,3.874
40,31-08-2012,987264.67,0,66.11,138.3771935,4.156,3.884
40,07-09-2012,1088248.4,1,65.06,138.4729355,4.156,3.921
40,14-09-2012,901709.82,0,59.38,138.5673,4.156,3.988
40,21-09-2012,899768.4,0,54.12,138.6534,4.156,4.056
40,28-09-2012,919595.44,0,50.98,138.7395,4.156,4.018
40,05-10-2012,1069112,0,57.21,138.8256,4.145,4.027
40,12-10-2012,982523.26,0,47.35,138.9117,4.145,4.029
40,19-10-2012,918170.5,0,46.33,138.8336129,4.145,4
40,26-10-2012,921264.52,0,49.65,138.7281613,4.145,3.917
41,05-02-2010,1086533.18,0,30.27,189.3816974,7.541,2.58
41,12-02-2010,1075656.34,1,23.04,189.4642725,7.541,2.572
41,19-02-2010,1052034.74,0,24.13,189.5340998,7.541,2.55
41,26-02-2010,991941.73,0,21.84,189.6018023,7.541,2.586
41,05-03-2010,1063557.49,0,32.49,189.6695049,7.541,2.62
41,12-03-2010,1023997.71,0,33.4,189.7372075,7.541,2.684
41,19-03-2010,1006597.69,0,36.7,189.734262,7.541,2.692
41,26-03-2010,1015196.46,0,32.3,189.7195417,7.541,2.717
41,02-04-2010,1168826.39,0,41.31,189.7048215,7.363,2.725
41,09-04-2010,1082158.21,0,37.3,189.6901012,7.363,2.75
41,16-04-2010,1043388.79,0,46.79,189.6628845,7.363,2.765
41,23-04-2010,1067340.74,0,45.29,189.6190057,7.363,2.776
41,30-04-2010,1063960.11,0,40.2,189.575127,7.363,2.766
41,07-05-2010,1175738.22,0,41.5,189.5312483,7.363,2.771
41,14-05-2010,1116439.02,0,40.23,189.4904116,7.363,2.788
41,21-05-2010,1163234.33,0,50.59,189.467827,7.363,2.776
41,28-05-2010,1246654.24,0,56.97,189.4452425,7.363,2.737
41,04-06-2010,1305068.1,0,60.13,189.422658,7.363,2.7
41,11-06-2010,1217199.39,0,63.36,189.4000734,7.363,2.684
41,18-06-2010,1202963.06,0,54.9,189.4185259,7.363,2.674
41,25-06-2010,1174209.52,0,66,189.4533931,7.363,2.715
41,02-07-2010,1273279.79,0,69.39,189.4882603,7.335,2.728
41,09-07-2010,1176079.59,0,60.93,189.5231276,7.335,2.711
41,16-07-2010,1179788.38,0,69.06,189.6125456,7.335,2.699
41,23-07-2010,1192213.87,0,70.77,189.774698,7.335,2.691
41,30-07-2010,1211136.63,0,70.07,189.9368504,7.335,2.69
41,06-08-2010,1338132.72,0,69.21,190.0990028,7.335,2.69
41,13-08-2010,1285976.53,0,70.24,190.2611552,7.335,2.723
41,20-08-2010,1353838.39,0,66.19,190.2948237,7.335,2.732
41,27-08-2010,1173131.63,0,70.59,190.3284922,7.335,2.731
41,03-09-2010,1223355.5,0,64.13,190.3621607,7.335,2.773
41,10-09-2010,1172672.27,1,63.3,190.3958293,7.335,2.78
41,17-09-2010,1111170.91,0,62.4,190.4688287,7.335,2.8
41,24-09-2010,1110941.78,0,60.11,190.5713264,7.335,2.793
41,01-10-2010,1109216.35,0,62.67,190.6738241,7.508,2.759
41,08-10-2010,1162042.24,0,57.1,190.7763218,7.508,2.745
41,15-10-2010,1133913.33,0,49.91,190.8623087,7.508,2.762
41,22-10-2010,1156003.7,0,48.09,190.9070184,7.508,2.762
41,29-10-2010,1144854.56,0,42.16,190.951728,7.508,2.748
41,05-11-2010,1163878.49,0,46.74,190.9964377,7.508,2.729
41,12-11-2010,1175326.23,0,38.99,191.0411474,7.508,2.737
41,19-11-2010,1172155.28,0,31.34,191.0312172,7.508,2.758
41,26-11-2010,1866681.57,1,25.3,191.0121805,7.508,2.742
41,03-12-2010,1220115.75,0,33,190.9931437,7.508,2.712
41,10-12-2010,1434908.13,0,33.9,190.9741069,7.508,2.728
41,17-12-2010,1627904.68,0,31.51,191.0303376,7.508,2.778
41,24-12-2010,2225016.73,0,29.81,191.1430189,7.508,2.781
41,31-12-2010,1001790.16,1,25.19,191.2557002,7.508,2.829
41,07-01-2011,1153596.53,0,23.76,191.3683815,7.241,2.882
41,14-01-2011,1052609.16,0,22.44,191.4784939,7.241,2.911
